local authority code,local authority name,LSOA code,residents,hours worked 15 or less,hours worked 16 to 30,hours worked 31 to 48,hours worked 49 or more
E09000017,Hillingdon,E01002423,823,70,149,518,86
E09000017,Hillingdon,E01002424,755,64,120,492,79
E09000017,Hillingdon,E01002425,759,82,137,481,59
E09000017,Hillingdon,E01002426,789,67,159,499,64
E09000017,Hillingdon,E01002427,760,70,145,482,63
E09000017,Hillingdon,E01002428,749,62,122,500,65
E09000017,Hillingdon,E01002429,615,49,126,378,62
E09000017,Hillingdon,E01002430,748,81,133,418,116
E09000017,Hillingdon,E01002431,688,75,123,405,85
E09000017,Hillingdon,E01002432,839,77,149,500,113
E09000017,Hillingdon,E01002433,899,61,172,545,121
E09000017,Hillingdon,E01002434,662,72,120,340,130
E09000017,Hillingdon,E01002435,731,75,134,417,105
E09000017,Hillingdon,E01002436,818,69,147,482,120
E09000017,Hillingdon,E01002437,665,69,126,370,100
E09000017,Hillingdon,E01002438,671,52,113,387,119
E09000017,Hillingdon,E01002439,803,57,149,494,103
E09000017,Hillingdon,E01002440,677,48,125,416,88
E09000017,Hillingdon,E01002441,769,77,121,460,111
E09000017,Hillingdon,E01002442,775,64,119,489,103
E09000017,Hillingdon,E01002443,848,68,163,542,75
E09000017,Hillingdon,E01002444,939,59,149,595,136
E09000017,Hillingdon,E01002445,651,42,122,421,66
E09000017,Hillingdon,E01002446,834,57,137,529,111
E09000017,Hillingdon,E01002447,971,60,124,613,174
E09000017,Hillingdon,E01002448,977,56,161,666,94
E09000017,Hillingdon,E01002449,1000,56,146,691,107
E09000017,Hillingdon,E01002450,747,67,136,459,85
E09000017,Hillingdon,E01002451,772,70,131,491,80
E09000017,Hillingdon,E01002452,827,63,129,549,86
E09000017,Hillingdon,E01002453,872,72,129,576,95
E09000017,Hillingdon,E01002454,787,61,132,506,88
E09000017,Hillingdon,E01002455,775,58,151,489,77
E09000017,Hillingdon,E01002456,735,54,139,456,86
E09000017,Hillingdon,E01002457,702,69,162,391,80
E09000017,Hillingdon,E01002458,678,84,123,374,97
E09000017,Hillingdon,E01002459,815,93,148,444,130
E09000017,Hillingdon,E01002460,570,50,88,347,85
E09000017,Hillingdon,E01002461,720,90,135,351,144
E09000017,Hillingdon,E01002462,717,76,120,399,122
E09000017,Hillingdon,E01002463,771,97,129,439,106
E09000017,Hillingdon,E01002464,803,63,134,510,96
E09000017,Hillingdon,E01002465,831,55,152,540,84
E09000017,Hillingdon,E01002466,883,73,126,578,106
E09000017,Hillingdon,E01002467,699,67,125,406,101
E09000017,Hillingdon,E01002468,957,99,137,604,117
E09000017,Hillingdon,E01002469,926,74,147,601,104
E09000017,Hillingdon,E01002470,868,76,140,524,128
E09000017,Hillingdon,E01002471,891,69,155,562,105
E09000017,Hillingdon,E01002472,752,72,93,465,122
E09000017,Hillingdon,E01002473,766,108,131,364,163
E09000017,Hillingdon,E01002474,758,70,148,405,135
E09000017,Hillingdon,E01002475,707,47,108,438,114
E09000017,Hillingdon,E01002476,757,73,125,401,158
E09000017,Hillingdon,E01002477,614,51,85,369,109
E09000017,Hillingdon,E01002478,780,69,124,450,137
E09000017,Hillingdon,E01002479,811,63,146,494,108
E09000017,Hillingdon,E01002480,888,75,149,521,143
E09000017,Hillingdon,E01002481,776,88,120,461,107
E09000017,Hillingdon,E01002482,751,103,135,388,125
E09000017,Hillingdon,E01002483,844,70,144,505,125
E09000017,Hillingdon,E01002484,736,65,117,455,99
E09000017,Hillingdon,E01002485,871,65,149,544,113
E09000017,Hillingdon,E01002486,937,76,173,578,110
E09000017,Hillingdon,E01002487,830,86,162,498,84
E09000017,Hillingdon,E01002488,789,73,157,500,59
E09000017,Hillingdon,E01002489,854,94,155,541,64
E09000017,Hillingdon,E01002490,990,98,177,617,98
E09000017,Hillingdon,E01002491,664,86,139,381,58
E09000017,Hillingdon,E01002492,732,76,146,440,70
E09000017,Hillingdon,E01002493,727,63,157,457,50
E09000017,Hillingdon,E01002494,921,64,143,623,91
E09000017,Hillingdon,E01002495,1392,84,125,968,215
E09000017,Hillingdon,E01002496,945,70,156,604,115
E09000017,Hillingdon,E01002497,912,87,169,551,105
E09000017,Hillingdon,E01002498,713,67,125,444,77
E09000017,Hillingdon,E01002499,864,71,125,566,102
E09000017,Hillingdon,E01002501,748,82,145,455,66
E09000017,Hillingdon,E01002502,799,80,158,462,99
E09000017,Hillingdon,E01002503,734,93,143,435,63
E09000017,Hillingdon,E01002505,743,58,143,474,68
E09000017,Hillingdon,E01002506,733,80,159,431,63
E09000017,Hillingdon,E01002507,736,70,129,454,83
E09000017,Hillingdon,E01002508,661,74,149,378,60
E09000017,Hillingdon,E01002509,720,70,125,429,96
E09000017,Hillingdon,E01002511,706,62,120,431,93
E09000017,Hillingdon,E01002512,885,84,146,515,140
E09000017,Hillingdon,E01002513,684,55,105,407,117
E09000017,Hillingdon,E01002514,1042,81,140,644,177
E09000017,Hillingdon,E01002516,740,72,140,418,110
E09000017,Hillingdon,E01002518,651,79,105,372,95
E09000017,Hillingdon,E01002519,745,69,93,495,88
E09000017,Hillingdon,E01002520,756,65,109,488,94
E09000017,Hillingdon,E01002521,822,55,132,535,100
E09000017,Hillingdon,E01002523,771,115,123,435,98
E09000017,Hillingdon,E01002525,840,59,138,531,112
E09000017,Hillingdon,E01002526,831,63,172,489,107
E09000017,Hillingdon,E01002527,811,42,117,557,95
E09000017,Hillingdon,E01002528,722,68,127,457,70
E09000017,Hillingdon,E01002529,1070,74,153,719,124
E09000017,Hillingdon,E01002530,482,35,87,317,43
E09000017,Hillingdon,E01002531,837,79,128,506,124
E09000017,Hillingdon,E01002533,738,50,154,449,85
E09000017,Hillingdon,E01002534,693,59,119,411,104
E09000017,Hillingdon,E01002535,989,76,136,621,156
E09000017,Hillingdon,E01002536,801,41,104,520,136
E09000017,Hillingdon,E01002537,793,54,117,501,121
E09000017,Hillingdon,E01002538,837,75,145,503,114
E09000017,Hillingdon,E01002539,743,64,152,413,114
E09000017,Hillingdon,E01002540,780,69,127,514,70
E09000017,Hillingdon,E01002541,1046,70,177,666,133
E09000017,Hillingdon,E01002542,778,63,166,463,86
E09000017,Hillingdon,E01002543,723,62,152,449,60
E09000017,Hillingdon,E01002544,811,68,139,508,96
E09000017,Hillingdon,E01002545,542,68,116,320,38
E09000017,Hillingdon,E01002546,754,80,142,487,45
E09000017,Hillingdon,E01002547,670,64,144,409,53
E09000017,Hillingdon,E01002548,674,56,125,423,70
E09000017,Hillingdon,E01002549,1085,97,164,723,101
E09000017,Hillingdon,E01002550,938,74,120,639,105
E09000017,Hillingdon,E01002551,681,53,120,440,68
E09000017,Hillingdon,E01002552,723,72,137,436,78
E09000017,Hillingdon,E01002553,747,67,130,484,66
E09000017,Hillingdon,E01032577,839,69,145,535,90
E09000017,Hillingdon,E01034601,543,49,90,344,60
E09000017,Hillingdon,E01034602,294,14,40,188,52
E09000017,Hillingdon,E01034603,119,5,15,58,41
E09000017,Hillingdon,E01034604,661,93,84,408,76
E09000017,Hillingdon,E01034605,344,32,54,210,48
E09000017,Hillingdon,E01034606,884,284,132,393,75
E09000017,Hillingdon,E01034607,941,283,181,401,76
E09000017,Hillingdon,E01034608,772,39,102,534,97
E09000017,Hillingdon,E01034609,541,37,77,362,65
E09000017,Hillingdon,E01034610,647,54,127,386,80
E09000017,Hillingdon,E01034611,281,19,39,202,21
E09000017,Hillingdon,E01034612,746,72,132,470,72
E09000017,Hillingdon,E01034613,141,20,31,82,8
E09000017,Hillingdon,E01034614,597,28,80,419,70
E09000017,Hillingdon,E01034615,457,29,88,293,47
E09000017,Hillingdon,E01034616,208,18,41,128,21
E09000017,Hillingdon,E01034617,822,80,166,521,55
E09000018,Hounslow,E01002555,1019,77,150,678,114
E09000018,Hounslow,E01002556,815,64,152,527,72
E09000018,Hounslow,E01002557,904,87,150,549,118
E09000018,Hounslow,E01002558,899,65,156,567,111
E09000018,Hounslow,E01002559,1165,92,205,727,141
E09000018,Hounslow,E01002560,785,68,124,503,90
E09000018,Hounslow,E01002561,637,51,117,403,66
E09000018,Hounslow,E01002562,653,54,113,407,79
E09000018,Hounslow,E01002563,911,70,151,556,134
E09000018,Hounslow,E01002564,894,66,130,573,125
E09000018,Hounslow,E01002565,1412,157,229,859,167
E09000018,Hounslow,E01002567,1082,60,156,663,203
E09000018,Hounslow,E01002569,1051,75,108,562,306
E09000018,Hounslow,E01002570,1021,67,109,600,245
E09000018,Hounslow,E01002571,771,64,110,383,214
E09000018,Hounslow,E01002572,745,81,121,452,91
E09000018,Hounslow,E01002573,876,71,117,445,243
E09000018,Hounslow,E01002574,881,81,107,468,225
E09000018,Hounslow,E01002575,942,56,118,523,245
E09000018,Hounslow,E01002576,702,62,111,375,154
E09000018,Hounslow,E01002577,1107,101,153,588,265
E09000018,Hounslow,E01002578,770,55,125,366,224
E09000018,Hounslow,E01002579,943,77,141,482,243
E09000018,Hounslow,E01002580,774,38,100,475,161
E09000018,Hounslow,E01002581,1179,69,153,706,251
E09000018,Hounslow,E01002582,948,81,123,496,248
E09000018,Hounslow,E01002583,576,60,96,363,57
E09000018,Hounslow,E01002584,812,79,164,502,67
E09000018,Hounslow,E01002585,765,62,165,465,73
E09000018,Hounslow,E01002586,1082,77,161,735,109
E09000018,Hounslow,E01002587,885,92,163,565,65
E09000018,Hounslow,E01002588,641,56,156,367,62
E09000018,Hounslow,E01002589,866,88,157,539,82
E09000018,Hounslow,E01002590,923,77,140,605,101
E09000018,Hounslow,E01002591,854,72,113,550,119
E09000018,Hounslow,E01002592,937,76,143,619,99
E09000018,Hounslow,E01002593,1038,75,164,698,101
E09000018,Hounslow,E01002594,924,88,157,571,108
E09000018,Hounslow,E01002595,943,109,144,610,80
E09000018,Hounslow,E01002596,997,70,129,675,123
E09000018,Hounslow,E01002598,871,84,139,554,94
E09000018,Hounslow,E01002599,743,62,122,486,73
E09000018,Hounslow,E01002600,737,51,134,476,76
E09000018,Hounslow,E01002601,927,73,120,624,110
E09000018,Hounslow,E01002602,808,65,132,522,89
E09000018,Hounslow,E01002603,964,65,166,643,90
E09000018,Hounslow,E01002604,641,73,158,369,41
E09000018,Hounslow,E01002605,842,62,169,511,100
E09000018,Hounslow,E01002606,675,55,132,424,64
E09000018,Hounslow,E01002607,918,75,162,578,103
E09000018,Hounslow,E01002608,765,68,143,476,78
E09000018,Hounslow,E01002609,900,68,149,579,104
E09000018,Hounslow,E01002610,668,67,125,399,77
E09000018,Hounslow,E01002611,902,81,163,551,107
E09000018,Hounslow,E01002612,794,54,146,513,81
E09000018,Hounslow,E01002613,884,73,177,547,87
E09000018,Hounslow,E01002614,956,59,166,633,98
E09000018,Hounslow,E01002615,651,63,139,381,68
E09000018,Hounslow,E01002616,671,47,127,419,78
E09000018,Hounslow,E01002617,867,73,131,540,123
E09000018,Hounslow,E01002618,830,80,149,512,89
E09000018,Hounslow,E01002619,895,89,164,555,87
E09000018,Hounslow,E01002620,742,69,144,462,67
E09000018,Hounslow,E01002621,858,69,145,566,78
E09000018,Hounslow,E01002622,888,79,166,568,75
E09000018,Hounslow,E01002623,734,72,153,440,69
E09000018,Hounslow,E01002624,745,70,123,485,67
E09000018,Hounslow,E01002625,818,80,164,495,79
E09000018,Hounslow,E01002626,788,84,141,476,87
E09000018,Hounslow,E01002627,699,54,150,435,60
E09000018,Hounslow,E01002628,978,100,182,591,105
E09000018,Hounslow,E01002629,961,79,153,632,97
E09000018,Hounslow,E01002630,861,65,166,535,95
E09000018,Hounslow,E01002631,755,63,153,477,62
E09000018,Hounslow,E01002632,898,90,147,571,90
E09000018,Hounslow,E01002633,626,64,140,362,60
E09000018,Hounslow,E01002634,586,57,133,343,53
E09000018,Hounslow,E01002635,838,73,156,556,53
E09000018,Hounslow,E01002636,941,81,165,610,85
E09000018,Hounslow,E01002637,655,70,130,411,44
E09000018,Hounslow,E01002638,708,75,157,406,70
E09000018,Hounslow,E01002639,930,80,192,579,79
E09000018,Hounslow,E01002640,973,103,195,592,83
E09000018,Hounslow,E01002641,977,90,182,580,125
E09000018,Hounslow,E01002643,1082,95,198,659,130
E09000018,Hounslow,E01002645,1035,102,201,638,94
E09000018,Hounslow,E01002646,823,84,147,537,55
E09000018,Hounslow,E01002647,953,94,187,582,90
E09000018,Hounslow,E01002649,1006,123,181,611,91
E09000018,Hounslow,E01002650,1087,113,202,664,108
E09000018,Hounslow,E01002651,901,109,179,548,65
E09000018,Hounslow,E01002652,859,76,167,539,77
E09000018,Hounslow,E01002653,888,89,130,573,96
E09000018,Hounslow,E01002654,967,88,155,615,109
E09000018,Hounslow,E01002655,979,89,167,621,102
E09000018,Hounslow,E01002656,672,62,112,422,76
E09000018,Hounslow,E01002657,970,97,174,589,110
E09000018,Hounslow,E01002658,725,59,110,434,122
E09000018,Hounslow,E01002659,685,53,120,430,82
E09000018,Hounslow,E01002660,910,92,136,587,95
E09000018,Hounslow,E01002661,950,95,145,616,94
E09000018,Hounslow,E01002662,1128,91,196,744,97
E09000018,Hounslow,E01002663,1162,92,230,750,90
E09000018,Hounslow,E01002665,750,72,143,481,54
E09000018,Hounslow,E01002666,808,104,173,480,51
E09000018,Hounslow,E01002667,812,58,123,491,140
E09000018,Hounslow,E01002668,1123,50,129,780,164
E09000018,Hounslow,E01002669,848,82,137,538,91
E09000018,Hounslow,E01002670,925,84,139,564,138
E09000018,Hounslow,E01002671,847,67,141,502,137
E09000018,Hounslow,E01002672,796,60,150,462,124
E09000018,Hounslow,E01002673,588,94,149,297,48
E09000018,Hounslow,E01002674,916,85,131,589,111
E09000018,Hounslow,E01002675,1494,127,231,933,203
E09000018,Hounslow,E01002676,865,65,125,563,112
E09000018,Hounslow,E01002677,686,60,116,409,101
E09000018,Hounslow,E01002678,1061,95,182,626,158
E09000018,Hounslow,E01002679,989,74,168,625,122
E09000018,Hounslow,E01002680,1034,85,185,598,166
E09000018,Hounslow,E01002681,1047,83,165,678,121
E09000018,Hounslow,E01002682,1235,89,159,824,163
E09000018,Hounslow,E01002686,789,66,170,481,72
E09000018,Hounslow,E01002687,890,45,86,559,200
E09000018,Hounslow,E01002689,803,63,110,425,205
E09000018,Hounslow,E01002690,764,69,92,394,209
E09000018,Hounslow,E01002691,886,78,127,543,138
E09000018,Hounslow,E01002692,1070,53,114,645,258
E09000018,Hounslow,E01002693,919,50,115,553,201
E09000018,Hounslow,E01032573,1219,48,128,747,296
E09000018,Hounslow,E01033000,740,79,141,478,42
E09000018,Hounslow,E01033030,981,44,82,752,103
E09000018,Hounslow,E01033081,751,39,104,446,162
E09000018,Hounslow,E01033082,653,44,96,410,103
E09000018,Hounslow,E01033083,987,69,121,731,66
E09000018,Hounslow,E01033084,904,89,187,531,97
E09000018,Hounslow,E01034032,690,46,129,410,105
E09000018,Hounslow,E01034033,645,33,57,407,148
E09000018,Hounslow,E01034034,565,29,65,381,90
E09000018,Hounslow,E01034035,841,56,121,522,142
E09000018,Hounslow,E01034036,616,55,147,359,55
E09000018,Hounslow,E01034037,410,29,71,282,28
E09000018,Hounslow,E01034038,229,23,41,145,20
E09000018,Hounslow,E01034039,462,33,101,289,39
E09000018,Hounslow,E01034040,697,82,117,432,66
E09000018,Hounslow,E01034041,658,68,143,385,62
E09000018,Hounslow,E01034042,289,23,63,181,22
E09000018,Hounslow,E01034043,394,32,69,238,55
E09000018,Hounslow,E01034044,310,18,40,180,72
E09000018,Hounslow,E01034045,521,16,76,350,79
E09000018,Hounslow,E01034046,746,63,142,469,72
E09000019,Islington,E01002694,598,64,120,324,90
E09000019,Islington,E01002695,964,53,101,586,224
E09000019,Islington,E01002696,1138,62,103,600,373
E09000019,Islington,E01002697,665,72,142,366,85
E09000019,Islington,E01002698,1291,79,128,748,336
E09000019,Islington,E01002699,743,65,73,370,235
E09000019,Islington,E01002700,1032,73,97,524,338
E09000019,Islington,E01002701,701,60,101,390,150
E09000019,Islington,E01002702,818,69,111,430,208
E09000019,Islington,E01002703,743,51,127,396,169
E09000019,Islington,E01002704,1059,108,124,505,322
E09000019,Islington,E01002706,980,56,143,535,246
E09000019,Islington,E01002707,964,53,102,488,321
E09000019,Islington,E01002708,924,72,124,569,159
E09000019,Islington,E01002709,804,68,110,481,145
E09000019,Islington,E01002710,715,57,123,421,114
E09000019,Islington,E01002711,1168,107,127,657,277
E09000019,Islington,E01002712,730,64,105,411,150
E09000019,Islington,E01002713,624,52,120,386,66
E09000019,Islington,E01002714,1072,74,118,602,278
E09000019,Islington,E01002715,567,69,124,296,78
E09000019,Islington,E01002716,1062,91,137,605,229
E09000019,Islington,E01002717,705,45,75,406,179
E09000019,Islington,E01002718,1097,45,98,637,317
E09000019,Islington,E01002719,856,42,94,440,280
E09000019,Islington,E01002720,934,84,168,533,149
E09000019,Islington,E01002721,931,46,116,532,237
E09000019,Islington,E01002722,622,32,89,380,121
E09000019,Islington,E01002723,708,66,128,375,139
E09000019,Islington,E01002724,1237,68,103,589,477
E09000019,Islington,E01002725,636,66,115,336,119
E09000019,Islington,E01002726,905,66,114,465,260
E09000019,Islington,E01002727,950,50,113,480,307
E09000019,Islington,E01002728,559,87,75,264,133
E09000019,Islington,E01002729,848,62,105,444,237
E09000019,Islington,E01002730,980,86,127,620,147
E09000019,Islington,E01002732,787,79,128,482,98
E09000019,Islington,E01002733,1157,75,119,716,247
E09000019,Islington,E01002734,629,80,149,340,60
E09000019,Islington,E01002735,936,59,120,639,118
E09000019,Islington,E01002736,515,61,120,279,55
E09000019,Islington,E01002737,729,71,147,399,112
E09000019,Islington,E01002738,934,52,103,554,225
E09000019,Islington,E01002739,1086,72,147,565,302
E09000019,Islington,E01002740,1145,77,109,589,370
E09000019,Islington,E01002741,642,64,129,375,74
E09000019,Islington,E01002742,994,62,130,573,229
E09000019,Islington,E01002743,836,62,118,479,177
E09000019,Islington,E01002744,882,42,97,522,221
E09000019,Islington,E01002745,887,55,100,519,213
E09000019,Islington,E01002747,951,74,117,570,190
E09000019,Islington,E01002748,695,58,103,414,120
E09000019,Islington,E01002749,636,59,91,351,135
E09000019,Islington,E01002751,827,68,161,470,128
E09000019,Islington,E01002752,779,59,120,432,168
E09000019,Islington,E01002753,726,62,124,456,84
E09000019,Islington,E01002754,825,40,114,486,185
E09000019,Islington,E01002755,563,50,113,327,73
E09000019,Islington,E01002756,745,69,109,437,130
E09000019,Islington,E01002757,678,57,125,378,118
E09000019,Islington,E01002758,456,53,90,273,40
E09000019,Islington,E01002759,918,47,144,568,159
E09000019,Islington,E01002760,585,63,109,347,66
E09000019,Islington,E01002762,1203,75,156,743,229
E09000019,Islington,E01002763,697,77,109,418,93
E09000019,Islington,E01002764,880,82,136,525,137
E09000019,Islington,E01002765,990,90,191,608,101
E09000019,Islington,E01002766,669,80,128,400,61
E09000019,Islington,E01002767,1001,71,195,589,146
E09000019,Islington,E01002768,872,66,126,548,132
E09000019,Islington,E01002769,1002,107,152,560,183
E09000019,Islington,E01002770,870,51,137,517,165
E09000019,Islington,E01002771,911,70,145,537,159
E09000019,Islington,E01002772,1013,58,139,639,177
E09000019,Islington,E01002773,432,42,98,238,54
E09000019,Islington,E01002774,1138,87,193,724,134
E09000019,Islington,E01002775,946,42,83,564,257
E09000019,Islington,E01002776,861,64,121,485,191
E09000019,Islington,E01002777,1015,76,119,596,224
E09000019,Islington,E01002778,646,49,119,388,90
E09000019,Islington,E01002779,1049,71,130,641,207
E09000019,Islington,E01002780,927,51,106,588,182
E09000019,Islington,E01002781,637,51,80,385,121
E09000019,Islington,E01002782,574,52,121,316,85
E09000019,Islington,E01002783,700,48,119,442,91
E09000019,Islington,E01002784,802,75,164,457,106
E09000019,Islington,E01002785,1033,79,176,582,196
E09000019,Islington,E01002786,886,79,139,539,129
E09000019,Islington,E01002787,734,61,131,460,82
E09000019,Islington,E01002788,1143,78,133,710,222
E09000019,Islington,E01002789,1155,82,142,678,253
E09000019,Islington,E01002790,673,58,108,394,113
E09000019,Islington,E01002791,921,41,104,504,272
E09000019,Islington,E01002792,1171,56,106,646,363
E09000019,Islington,E01002793,1027,63,128,599,237
E09000019,Islington,E01002794,1079,61,99,521,398
E09000019,Islington,E01002795,1142,81,138,657,266
E09000019,Islington,E01002796,610,33,63,355,159
E09000019,Islington,E01002797,1012,66,118,582,246
E09000019,Islington,E01002798,1190,71,115,650,354
E09000019,Islington,E01002799,836,64,127,481,164
E09000019,Islington,E01002800,359,33,61,211,54
E09000019,Islington,E01002801,980,59,110,469,342
E09000019,Islington,E01002802,916,48,85,477,306
E09000019,Islington,E01002804,933,66,154,581,132
E09000019,Islington,E01002805,996,56,127,665,148
E09000019,Islington,E01002806,893,47,116,590,140
E09000019,Islington,E01002807,861,56,163,554,88
E09000019,Islington,E01002808,1055,71,141,667,176
E09000019,Islington,E01002809,829,79,143,497,110
E09000019,Islington,E01002810,800,59,144,499,98
E09000019,Islington,E01002811,689,55,133,421,80
E09000019,Islington,E01033486,526,45,69,315,97
E09000019,Islington,E01033487,849,34,49,542,224
E09000019,Islington,E01033488,609,43,55,398,113
E09000019,Islington,E01033489,1001,102,73,400,426
E09000019,Islington,E01033490,720,57,61,344,258
E09000019,Islington,E01033491,1020,66,128,638,188
E09000019,Islington,E01033493,1092,24,37,725,306
E09000019,Islington,E01033494,955,50,103,585,217
E09000019,Islington,E01035651,655,52,89,397,117
E09000019,Islington,E01035652,568,52,85,352,79
E09000019,Islington,E01035653,891,19,35,623,214
E09000019,Islington,E01035654,131,4,11,82,34
E09000019,Islington,E01035655,878,56,87,446,289
E09000019,Islington,E01035656,239,15,25,106,93
E09000020,Kensington and Chelsea,E01002812,950,64,92,403,391
E09000020,Kensington and Chelsea,E01002813,973,72,94,395,412
E09000020,Kensington and Chelsea,E01002814,910,77,149,452,232
E09000020,Kensington and Chelsea,E01002815,719,46,98,319,256
E09000020,Kensington and Chelsea,E01002816,714,54,64,299,297
E09000020,Kensington and Chelsea,E01002817,776,62,86,299,329
E09000020,Kensington and Chelsea,E01002818,1137,76,139,433,489
E09000020,Kensington and Chelsea,E01002819,854,63,85,326,380
E09000020,Kensington and Chelsea,E01002821,758,57,71,279,351
E09000020,Kensington and Chelsea,E01002823,614,45,102,286,181
E09000020,Kensington and Chelsea,E01002824,844,49,110,332,353
E09000020,Kensington and Chelsea,E01002825,918,72,105,376,365
E09000020,Kensington and Chelsea,E01002826,891,56,53,403,379
E09000020,Kensington and Chelsea,E01002827,1066,41,120,436,469
E09000020,Kensington and Chelsea,E01002828,738,31,75,322,310
E09000020,Kensington and Chelsea,E01002829,1012,80,155,512,265
E09000020,Kensington and Chelsea,E01002830,922,75,131,489,227
E09000020,Kensington and Chelsea,E01002831,1040,75,149,539,277
E09000020,Kensington and Chelsea,E01002832,742,58,105,342,237
E09000020,Kensington and Chelsea,E01002833,881,48,86,394,353
E09000020,Kensington and Chelsea,E01002834,752,37,61,326,328
E09000020,Kensington and Chelsea,E01002835,831,35,58,320,418
E09000020,Kensington and Chelsea,E01002836,821,47,74,289,411
E09000020,Kensington and Chelsea,E01002837,782,50,75,320,337
E09000020,Kensington and Chelsea,E01002839,825,58,76,337,354
E09000020,Kensington and Chelsea,E01002840,539,57,97,281,104
E09000020,Kensington and Chelsea,E01002841,762,59,97,402,204
E09000020,Kensington and Chelsea,E01002842,418,42,97,228,51
E09000020,Kensington and Chelsea,E01002843,521,61,107,263,90
E09000020,Kensington and Chelsea,E01002844,721,49,64,324,284
E09000020,Kensington and Chelsea,E01002845,678,56,106,276,240
E09000020,Kensington and Chelsea,E01002846,808,63,94,435,216
E09000020,Kensington and Chelsea,E01002847,1008,47,101,470,390
E09000020,Kensington and Chelsea,E01002848,899,63,100,467,269
E09000020,Kensington and Chelsea,E01002849,878,56,80,399,343
E09000020,Kensington and Chelsea,E01002850,726,58,89,341,238
E09000020,Kensington and Chelsea,E01002851,784,60,130,397,197
E09000020,Kensington and Chelsea,E01002852,907,69,189,519,130
E09000020,Kensington and Chelsea,E01002853,420,30,97,222,71
E09000020,Kensington and Chelsea,E01002854,413,43,94,223,53
E09000020,Kensington and Chelsea,E01002855,871,73,158,467,173
E09000020,Kensington and Chelsea,E01002856,844,63,119,476,186
E09000020,Kensington and Chelsea,E01002857,396,40,96,215,45
E09000020,Kensington and Chelsea,E01002858,563,66,83,247,167
E09000020,Kensington and Chelsea,E01002859,940,55,102,338,445
E09000020,Kensington and Chelsea,E01002860,839,60,65,303,411
E09000020,Kensington and Chelsea,E01002861,738,60,68,302,308
E09000020,Kensington and Chelsea,E01002862,776,56,109,418,193
E09000020,Kensington and Chelsea,E01002863,811,59,97,286,369
E09000020,Kensington and Chelsea,E01002864,609,61,82,269,197
E09000020,Kensington and Chelsea,E01002865,566,38,56,225,247
E09000020,Kensington and Chelsea,E01002866,976,59,149,505,263
E09000020,Kensington and Chelsea,E01002867,1036,79,146,527,284
E09000020,Kensington and Chelsea,E01002868,827,62,102,309,354
E09000020,Kensington and Chelsea,E01002869,802,49,99,372,282
E09000020,Kensington and Chelsea,E01002870,553,57,93,318,85
E09000020,Kensington and Chelsea,E01002871,898,67,102,332,397
E09000020,Kensington and Chelsea,E01002872,561,54,96,264,147
E09000020,Kensington and Chelsea,E01002873,695,65,97,289,244
E09000020,Kensington and Chelsea,E01002874,765,48,98,337,282
E09000020,Kensington and Chelsea,E01002875,726,58,106,280,282
E09000020,Kensington and Chelsea,E01002876,850,72,121,442,215
E09000020,Kensington and Chelsea,E01002877,657,87,114,360,96
E09000020,Kensington and Chelsea,E01002878,893,66,140,478,209
E09000020,Kensington and Chelsea,E01002879,646,58,125,354,109
E09000020,Kensington and Chelsea,E01002880,559,52,119,323,65
E09000020,Kensington and Chelsea,E01002881,570,66,97,313,94
E09000020,Kensington and Chelsea,E01002882,718,49,94,293,282
E09000020,Kensington and Chelsea,E01002883,945,75,125,367,378
E09000020,Kensington and Chelsea,E01002884,841,71,84,377,309
E09000020,Kensington and Chelsea,E01002885,1039,69,88,542,340
E09000020,Kensington and Chelsea,E01002886,894,42,100,364,388
E09000020,Kensington and Chelsea,E01002887,965,60,88,416,401
E09000020,Kensington and Chelsea,E01002888,1131,70,93,475,493
E09000020,Kensington and Chelsea,E01002889,654,69,71,275,239
E09000020,Kensington and Chelsea,E01002890,787,62,85,295,345
E09000020,Kensington and Chelsea,E01002891,751,45,63,313,330
E09000020,Kensington and Chelsea,E01002892,866,48,65,356,397
E09000020,Kensington and Chelsea,E01002893,1035,53,99,501,382
E09000020,Kensington and Chelsea,E01002894,887,52,70,378,387
E09000020,Kensington and Chelsea,E01002896,1078,64,74,488,452
E09000020,Kensington and Chelsea,E01002897,806,52,102,373,279
E09000020,Kensington and Chelsea,E01002898,812,40,66,323,383
E09000020,Kensington and Chelsea,E01002899,732,59,94,335,244
E09000020,Kensington and Chelsea,E01002900,800,64,83,315,338
E09000020,Kensington and Chelsea,E01002901,489,46,58,196,189
E09000020,Kensington and Chelsea,E01002902,983,62,87,388,446
E09000020,Kensington and Chelsea,E01002903,823,55,83,325,360
E09000020,Kensington and Chelsea,E01002904,435,42,119,237,37
E09000020,Kensington and Chelsea,E01002905,664,59,111,382,112
E09000020,Kensington and Chelsea,E01002906,734,60,108,436,130
E09000020,Kensington and Chelsea,E01002907,420,56,122,201,41
E09000020,Kensington and Chelsea,E01002908,739,64,125,411,139
E09000020,Kensington and Chelsea,E01002909,1243,85,178,637,343
E09000020,Kensington and Chelsea,E01002910,719,55,80,308,276
E09000020,Kensington and Chelsea,E01002911,929,71,93,347,418
E09000020,Kensington and Chelsea,E01002912,947,62,88,470,327
E09000020,Kensington and Chelsea,E01002913,1016,61,111,481,363
E09000020,Kensington and Chelsea,E01002914,829,67,66,369,327
E09000020,Kensington and Chelsea,E01035713,1368,78,119,557,614
E09000020,Kensington and Chelsea,E01035714,1389,111,129,520,629
