local authority code,local authority name,LSOA code,residents,Distance: Less than 2km,Distance: 2km to less than 5km,Distance: 5km to less than 10km,Distance: 10km to less than 20km,Distance: 20km to less than 30km,Distance: 30km to less than 40km,Distance: 40km to less than 60km,Distance: 60km and over,Work mainly at or from home,Other
E09000026,Redbridge,E01003650,768,50,69,92,91,18,6,6,8,280,148
E09000026,Redbridge,E01003651,742,30,72,100,101,24,11,7,11,279,107
E09000026,Redbridge,E01003652,769,32,71,78,104,21,7,5,10,316,125
E09000026,Redbridge,E01003653,957,72,47,97,153,31,10,4,11,289,243
E09000026,Redbridge,E01003654,856,38,80,81,125,13,4,3,11,355,146
E09000026,Redbridge,E01003655,906,41,59,77,146,15,10,2,8,439,109
E09000026,Redbridge,E01003656,744,32,95,101,95,10,4,0,5,256,146
E09000026,Redbridge,E01003657,1114,53,113,118,150,23,10,5,10,424,208
E09000026,Redbridge,E01003658,807,56,63,93,119,10,8,7,8,276,167
E09000026,Redbridge,E01003659,950,45,81,99,176,21,5,5,3,349,166
E09000026,Redbridge,E01003660,928,40,75,75,136,19,2,3,2,411,165
E09000026,Redbridge,E01003661,979,65,111,103,153,34,10,3,25,298,177
E09000026,Redbridge,E01003662,1003,71,108,88,169,32,14,4,10,284,223
E09000026,Redbridge,E01003663,775,47,86,93,89,42,9,1,3,271,134
E09000026,Redbridge,E01003664,847,48,89,93,144,41,16,8,4,270,134
E09000026,Redbridge,E01003665,797,65,103,78,129,24,10,5,9,248,126
E09000026,Redbridge,E01003666,1255,98,158,143,185,61,14,9,14,339,234
E09000026,Redbridge,E01003668,986,56,60,107,120,11,8,7,11,460,146
E09000026,Redbridge,E01003669,847,39,69,69,116,4,2,5,6,431,106
E09000026,Redbridge,E01003670,731,45,54,74,99,8,5,3,4,345,94
E09000026,Redbridge,E01003671,802,42,37,71,91,8,12,0,6,443,92
E09000026,Redbridge,E01003672,849,38,50,94,137,13,6,4,3,391,113
E09000026,Redbridge,E01003673,1070,57,75,125,145,12,6,2,3,517,128
E09000026,Redbridge,E01003674,1348,57,67,114,198,16,7,7,6,701,175
E09000026,Redbridge,E01003675,800,38,74,135,137,25,6,6,7,265,107
E09000026,Redbridge,E01003676,922,50,90,147,120,25,8,11,9,286,176
E09000026,Redbridge,E01003677,837,34,89,120,111,16,9,6,7,311,134
E09000026,Redbridge,E01003678,769,37,77,106,122,22,13,3,6,276,107
E09000026,Redbridge,E01003679,816,35,86,107,120,24,13,4,12,283,132
E09000026,Redbridge,E01003680,791,53,73,119,102,29,14,4,10,276,111
E09000026,Redbridge,E01003681,904,55,96,114,132,29,3,10,7,325,133
E09000026,Redbridge,E01003682,834,50,92,112,122,13,13,6,2,315,109
E09000026,Redbridge,E01003683,902,81,89,112,116,31,10,3,7,190,263
E09000026,Redbridge,E01003684,765,107,99,70,96,29,11,4,9,178,162
E09000026,Redbridge,E01003685,811,83,79,120,113,28,6,2,5,197,178
E09000026,Redbridge,E01003686,776,90,90,95,110,24,6,5,13,167,176
E09000026,Redbridge,E01003688,664,71,63,85,98,16,5,3,8,182,133
E09000026,Redbridge,E01003689,931,76,71,98,130,35,5,3,8,353,152
E09000026,Redbridge,E01003690,1034,64,68,127,173,31,10,5,6,385,165
E09000026,Redbridge,E01003691,718,66,86,112,106,15,3,1,3,204,122
E09000026,Redbridge,E01003692,763,68,76,113,86,15,9,3,8,268,117
E09000026,Redbridge,E01003693,762,46,99,103,99,20,4,9,11,253,118
E09000026,Redbridge,E01003694,634,44,71,112,68,12,8,3,9,221,86
E09000026,Redbridge,E01003695,646,52,75,77,84,14,6,1,5,184,148
E09000026,Redbridge,E01003696,854,35,93,126,116,25,8,3,5,275,168
E09000026,Redbridge,E01003697,822,40,121,96,114,18,11,2,10,284,126
E09000026,Redbridge,E01003698,773,55,73,101,121,26,5,6,5,264,117
E09000026,Redbridge,E01003699,803,33,56,90,146,31,7,6,4,270,160
E09000026,Redbridge,E01003700,1199,72,119,105,192,36,25,3,17,389,241
E09000026,Redbridge,E01003701,971,50,89,98,161,30,6,7,4,325,201
E09000026,Redbridge,E01003702,1218,31,94,128,228,58,16,1,8,405,249
E09000026,Redbridge,E01003703,1206,60,124,138,184,26,9,4,20,457,184
E09000026,Redbridge,E01003704,891,39,73,111,151,34,10,8,16,219,230
E09000026,Redbridge,E01003705,1203,90,98,134,196,39,12,9,2,410,213
E09000026,Redbridge,E01003706,764,42,74,75,127,20,9,4,6,237,170
E09000026,Redbridge,E01003707,700,53,75,96,86,20,7,2,8,228,125
E09000026,Redbridge,E01003708,909,42,98,121,153,20,7,4,11,273,180
E09000026,Redbridge,E01003709,801,60,77,112,118,23,6,3,8,265,129
E09000026,Redbridge,E01003710,672,42,92,98,78,14,4,0,7,234,103
E09000026,Redbridge,E01003711,848,49,70,114,125,31,8,12,11,278,150
E09000026,Redbridge,E01003712,556,33,62,69,99,23,4,3,5,143,115
E09000026,Redbridge,E01003713,778,53,88,81,133,36,12,8,7,197,163
E09000026,Redbridge,E01003714,1093,91,91,156,183,53,16,5,6,243,249
E09000026,Redbridge,E01003715,981,93,119,94,135,24,7,0,8,264,237
E09000026,Redbridge,E01003716,814,56,84,93,118,21,9,6,9,281,137
E09000026,Redbridge,E01003718,883,81,72,102,132,36,10,5,9,295,141
E09000026,Redbridge,E01003719,967,88,112,107,151,29,10,4,8,274,184
E09000026,Redbridge,E01003720,865,42,81,90,145,45,19,6,6,223,208
E09000026,Redbridge,E01003721,864,40,69,95,139,49,11,6,15,240,200
E09000026,Redbridge,E01003722,1116,38,91,137,164,95,16,9,4,310,252
E09000026,Redbridge,E01003723,922,44,79,115,140,67,9,3,10,239,216
E09000026,Redbridge,E01003724,746,20,62,87,100,41,3,4,10,238,181
E09000026,Redbridge,E01003725,817,43,56,89,132,55,2,2,15,239,184
E09000026,Redbridge,E01003726,1342,35,102,169,221,92,17,4,11,464,227
E09000026,Redbridge,E01003727,813,47,75,105,139,60,8,11,7,177,184
E09000026,Redbridge,E01003729,690,89,76,73,102,17,8,5,13,157,150
E09000026,Redbridge,E01003730,716,64,85,128,102,36,4,3,4,166,124
E09000026,Redbridge,E01003731,579,54,57,100,81,30,12,2,3,131,109
E09000026,Redbridge,E01003732,631,73,55,99,126,20,10,3,2,117,126
E09000026,Redbridge,E01003733,720,82,54,87,112,34,12,3,3,179,154
E09000026,Redbridge,E01003734,712,70,81,105,113,36,6,2,8,118,173
E09000026,Redbridge,E01003735,742,65,98,96,142,25,5,3,4,161,143
E09000026,Redbridge,E01003736,798,74,89,134,122,28,11,6,10,143,181
E09000026,Redbridge,E01003737,1258,101,230,95,155,40,3,6,12,371,245
E09000026,Redbridge,E01003738,1064,58,150,127,135,33,12,11,6,311,221
E09000026,Redbridge,E01003739,1009,96,102,136,137,46,7,3,6,280,196
E09000026,Redbridge,E01003740,974,70,145,105,133,22,10,7,3,299,180
E09000026,Redbridge,E01003741,849,66,79,119,141,20,12,1,17,238,156
E09000026,Redbridge,E01003742,1006,103,91,127,137,38,14,5,20,243,228
E09000026,Redbridge,E01003743,782,77,96,88,107,30,8,4,6,191,175
E09000026,Redbridge,E01003744,671,37,36,69,99,17,6,2,4,311,90
E09000026,Redbridge,E01003745,664,34,55,51,104,12,3,4,3,332,66
E09000026,Redbridge,E01003746,731,43,62,66,98,8,7,6,5,357,79
E09000026,Redbridge,E01003747,586,19,40,41,83,10,2,0,4,343,44
E09000026,Redbridge,E01003748,743,43,50,61,107,11,2,1,2,403,63
E09000026,Redbridge,E01003749,856,35,54,79,150,12,7,0,3,396,120
E09000026,Redbridge,E01003750,923,44,82,86,152,17,9,4,6,388,135
E09000026,Redbridge,E01003751,1052,66,88,126,202,31,24,6,11,310,188
E09000026,Redbridge,E01003752,1292,100,110,119,213,54,16,8,6,498,168
E09000026,Redbridge,E01003753,905,88,73,118,148,25,16,7,11,263,156
E09000026,Redbridge,E01003754,789,74,63,85,133,24,10,8,5,263,124
E09000026,Redbridge,E01003755,1063,101,85,136,141,42,33,9,8,332,176
E09000026,Redbridge,E01003756,1081,122,120,149,161,26,16,9,10,302,166
E09000026,Redbridge,E01003757,911,91,74,124,151,30,8,4,10,235,184
E09000026,Redbridge,E01003759,756,42,60,79,105,9,5,4,3,376,73
E09000026,Redbridge,E01003760,998,54,63,138,149,14,9,4,5,382,180
E09000026,Redbridge,E01003761,680,50,72,99,141,7,5,1,4,151,150
E09000026,Redbridge,E01003762,918,45,81,87,143,13,5,1,5,411,127
E09000026,Redbridge,E01003763,978,52,86,138,126,25,6,6,3,364,172
E09000026,Redbridge,E01003764,1138,42,78,122,171,21,5,1,8,531,159
E09000026,Redbridge,E01003765,1087,71,77,97,166,15,12,4,14,500,131
E09000026,Redbridge,E01003766,928,74,99,137,153,32,4,6,7,243,173
E09000026,Redbridge,E01003767,932,82,93,129,156,39,11,3,8,203,208
E09000026,Redbridge,E01003768,785,73,68,90,127,22,14,2,4,225,160
E09000026,Redbridge,E01003769,749,52,93,80,111,34,3,6,8,176,186
E09000026,Redbridge,E01003770,1265,167,147,130,169,50,19,12,12,348,211
E09000026,Redbridge,E01003771,729,52,84,76,105,30,2,5,14,231,130
E09000026,Redbridge,E01003772,784,77,68,84,137,32,16,2,5,232,131
E09000026,Redbridge,E01003773,797,77,79,84,113,27,11,6,6,270,124
E09000026,Redbridge,E01003774,1015,46,50,86,121,13,4,2,5,598,90
E09000026,Redbridge,E01003775,794,42,55,88,102,11,5,3,5,405,78
E09000026,Redbridge,E01003776,867,52,55,111,133,23,8,0,5,369,111
E09000026,Redbridge,E01003777,1097,38,54,117,119,14,7,6,2,621,119
E09000026,Redbridge,E01003778,1152,47,76,146,166,20,9,2,6,548,132
E09000026,Redbridge,E01003779,725,29,42,69,66,6,7,3,6,397,100
E09000026,Redbridge,E01003780,760,39,48,98,76,9,5,2,4,403,76
E09000026,Redbridge,E01003781,915,61,89,108,140,30,9,4,8,319,147
E09000026,Redbridge,E01003782,709,86,73,87,103,21,4,3,4,188,140
E09000026,Redbridge,E01003783,1030,110,104,122,176,33,9,3,8,285,180
E09000026,Redbridge,E01003784,897,70,102,106,154,22,4,3,11,256,169
E09000026,Redbridge,E01003785,837,70,75,111,112,22,4,2,8,257,176
E09000026,Redbridge,E01003786,734,71,67,81,87,22,6,11,3,280,106
E09000026,Redbridge,E01003787,730,80,59,102,91,21,6,1,8,223,139
E09000026,Redbridge,E01003788,749,79,64,93,110,21,4,2,0,223,153
E09000026,Redbridge,E01003789,773,40,76,95,73,9,4,1,5,380,90
E09000026,Redbridge,E01003790,675,18,80,67,73,6,6,3,3,319,100
E09000026,Redbridge,E01003791,693,29,65,70,48,10,2,0,3,400,66
E09000026,Redbridge,E01003792,697,29,83,78,65,7,5,2,5,347,76
E09000026,Redbridge,E01003793,779,30,79,119,97,8,3,1,7,306,129
E09000026,Redbridge,E01003794,712,30,48,76,66,13,7,4,5,390,73
E09000026,Redbridge,E01003795,572,21,29,60,61,3,5,1,2,330,60
E09000026,Redbridge,E01003796,798,32,63,84,99,10,12,2,4,411,81
E09000026,Redbridge,E01032581,893,69,105,75,144,46,11,3,10,219,211
E09000026,Redbridge,E01033589,789,40,51,69,105,17,3,4,4,384,112
E09000026,Redbridge,E01033590,531,37,51,76,80,31,6,2,5,164,79
E09000026,Redbridge,E01033591,1269,111,92,142,219,46,5,6,15,338,295
E09000026,Redbridge,E01033592,901,72,99,94,141,47,10,5,9,270,154
E09000026,Redbridge,E01034480,527,43,53,52,90,16,7,2,7,152,105
E09000026,Redbridge,E01034481,591,67,45,74,74,20,7,2,5,154,143
E09000026,Redbridge,E01034482,559,10,30,67,87,11,0,0,2,308,44
E09000026,Redbridge,E01034483,577,33,45,79,95,16,8,1,7,236,57
E09000026,Redbridge,E01034484,690,76,75,70,101,30,4,1,3,165,165
E09000027,Richmond upon Thames,E01003797,578,27,28,49,23,4,2,1,2,409,33
E09000027,Richmond upon Thames,E01003798,618,29,32,65,32,1,1,0,5,408,45
E09000027,Richmond upon Thames,E01003799,818,40,50,87,49,1,2,2,2,533,52
E09000027,Richmond upon Thames,E01003800,683,52,50,66,41,3,2,2,3,402,62
E09000027,Richmond upon Thames,E01003801,682,41,22,54,27,3,2,2,4,486,41
E09000027,Richmond upon Thames,E01003802,640,27,40,57,34,3,2,1,4,431,41
E09000027,Richmond upon Thames,E01003803,698,62,75,90,45,0,1,3,6,311,105
E09000027,Richmond upon Thames,E01003804,956,70,66,94,56,5,1,0,4,589,71
E09000027,Richmond upon Thames,E01003805,751,27,36,51,49,3,2,1,4,535,43
E09000027,Richmond upon Thames,E01003806,662,34,45,52,42,2,3,3,1,454,26
E09000027,Richmond upon Thames,E01003807,1062,83,84,113,71,6,6,3,7,598,91
E09000027,Richmond upon Thames,E01003808,992,44,60,78,65,6,1,2,3,660,73
E09000027,Richmond upon Thames,E01003809,789,41,63,58,48,3,6,0,2,526,42
E09000027,Richmond upon Thames,E01003810,844,51,72,58,63,19,3,3,2,513,60
E09000027,Richmond upon Thames,E01003811,981,64,75,73,66,18,4,2,6,598,75
E09000027,Richmond upon Thames,E01003812,985,89,88,68,64,17,4,4,10,554,87
E09000027,Richmond upon Thames,E01003813,737,52,63,48,51,7,2,7,7,433,67
E09000027,Richmond upon Thames,E01003814,967,81,79,75,65,19,2,3,1,539,103
E09000027,Richmond upon Thames,E01003815,1056,81,106,85,96,25,6,0,3,543,111
E09000027,Richmond upon Thames,E01003816,767,40,68,45,48,5,2,3,2,498,56
E09000027,Richmond upon Thames,E01003817,883,60,96,69,69,4,4,2,4,462,113
E09000027,Richmond upon Thames,E01003818,763,46,82,49,65,3,0,0,3,431,84
E09000027,Richmond upon Thames,E01003819,770,55,133,74,59,7,2,2,3,324,111
E09000027,Richmond upon Thames,E01003820,891,80,108,79,80,7,4,0,4,413,116
E09000027,Richmond upon Thames,E01003821,900,26,45,54,77,12,2,1,9,620,54
E09000027,Richmond upon Thames,E01003822,664,28,47,63,48,13,2,2,6,408,47
E09000027,Richmond upon Thames,E01003823,855,34,71,59,67,24,7,0,7,514,72
E09000027,Richmond upon Thames,E01003824,788,37,53,65,56,21,3,4,1,490,58
E09000027,Richmond upon Thames,E01003825,872,52,72,76,61,27,3,2,6,493,80
E09000027,Richmond upon Thames,E01003826,793,69,85,87,59,18,7,1,3,361,103
E09000027,Richmond upon Thames,E01003827,1054,67,111,101,80,29,4,4,6,521,131
E09000027,Richmond upon Thames,E01003828,664,34,59,69,48,13,5,4,6,368,58
E09000027,Richmond upon Thames,E01003829,741,71,104,95,56,8,3,2,1,265,136
E09000027,Richmond upon Thames,E01003830,917,76,89,89,75,15,2,2,2,474,93
E09000027,Richmond upon Thames,E01003831,830,61,76,105,67,19,4,4,8,379,107
E09000027,Richmond upon Thames,E01003832,630,71,70,95,42,32,4,0,1,225,90
E09000027,Richmond upon Thames,E01003833,695,47,82,128,65,12,1,0,3,261,96
E09000027,Richmond upon Thames,E01003834,882,74,64,77,75,19,2,2,3,497,69
E09000027,Richmond upon Thames,E01003835,797,36,47,39,53,6,1,1,2,564,48
E09000027,Richmond upon Thames,E01003836,586,63,53,44,43,4,2,0,4,317,56
E09000027,Richmond upon Thames,E01003837,963,55,63,56,70,11,2,3,3,612,88
E09000027,Richmond upon Thames,E01003838,942,84,57,54,81,8,1,0,6,590,61
E09000027,Richmond upon Thames,E01003839,1158,105,99,74,124,14,5,2,3,653,79
E09000027,Richmond upon Thames,E01003840,892,55,108,115,85,15,7,1,11,330,165
E09000027,Richmond upon Thames,E01003841,952,70,192,131,96,27,7,2,3,242,182
E09000027,Richmond upon Thames,E01003842,760,63,110,73,67,13,1,3,2,334,94
E09000027,Richmond upon Thames,E01003843,977,59,166,168,92,21,4,2,3,294,168
E09000027,Richmond upon Thames,E01003844,655,45,67,64,62,16,2,1,4,319,75
E09000027,Richmond upon Thames,E01003845,820,55,105,94,80,19,1,6,4,367,89
E09000027,Richmond upon Thames,E01003846,830,22,40,55,53,1,4,2,5,597,51
E09000027,Richmond upon Thames,E01003847,954,62,51,72,83,11,3,3,3,589,77
E09000027,Richmond upon Thames,E01003848,1063,70,49,97,89,5,1,1,4,666,81
E09000027,Richmond upon Thames,E01003849,763,23,36,42,58,5,2,3,3,540,51
E09000027,Richmond upon Thames,E01003851,770,35,45,52,45,3,5,2,2,554,27
E09000027,Richmond upon Thames,E01003852,740,35,55,87,53,6,5,3,2,417,77
E09000027,Richmond upon Thames,E01003853,638,36,43,57,32,2,3,0,6,408,51
E09000027,Richmond upon Thames,E01003854,716,37,36,63,34,2,3,1,4,480,56
E09000027,Richmond upon Thames,E01003855,977,71,78,116,71,6,6,1,4,526,98
E09000027,Richmond upon Thames,E01003856,969,64,50,113,52,2,1,4,3,618,62
E09000027,Richmond upon Thames,E01003857,1039,40,59,101,62,3,3,2,2,710,57
E09000027,Richmond upon Thames,E01003858,894,34,40,76,54,3,0,0,4,636,47
E09000027,Richmond upon Thames,E01003859,782,44,52,59,36,2,4,2,4,519,60
E09000027,Richmond upon Thames,E01003860,1006,46,50,68,67,11,4,2,8,686,64
E09000027,Richmond upon Thames,E01003861,1181,68,38,81,111,5,6,1,1,795,75
E09000027,Richmond upon Thames,E01003862,926,80,62,88,71,8,3,5,3,501,105
E09000027,Richmond upon Thames,E01003863,644,44,30,51,46,6,4,2,1,408,52
E09000027,Richmond upon Thames,E01003864,715,44,25,59,69,5,5,0,3,462,43
E09000027,Richmond upon Thames,E01003865,733,53,50,72,62,3,1,3,4,411,74
E09000027,Richmond upon Thames,E01003866,907,39,47,44,61,6,3,1,2,667,37
E09000027,Richmond upon Thames,E01003867,802,66,81,74,86,9,3,3,3,403,74
E09000027,Richmond upon Thames,E01003868,903,42,40,60,62,12,1,3,6,628,49
E09000027,Richmond upon Thames,E01003869,922,47,63,52,73,11,6,7,4,578,81
E09000027,Richmond upon Thames,E01003870,1182,68,63,74,109,17,7,9,3,766,66
E09000027,Richmond upon Thames,E01003871,893,57,67,55,88,4,6,0,3,555,58
E09000027,Richmond upon Thames,E01003872,884,34,44,57,76,11,5,1,1,589,66
E09000027,Richmond upon Thames,E01003873,908,41,38,61,76,3,5,4,4,623,53
E09000027,Richmond upon Thames,E01003874,933,19,43,61,85,7,3,0,4,667,44
E09000027,Richmond upon Thames,E01003875,742,34,32,54,59,4,2,2,5,505,45
E09000027,Richmond upon Thames,E01003876,1066,52,55,75,100,10,6,1,10,698,59
E09000027,Richmond upon Thames,E01003877,765,19,37,47,60,6,0,1,4,548,43
E09000027,Richmond upon Thames,E01003878,621,38,57,60,50,1,1,2,12,340,60
E09000027,Richmond upon Thames,E01003879,709,24,21,39,66,2,6,5,4,508,34
E09000027,Richmond upon Thames,E01003880,772,51,47,40,52,4,1,2,4,522,49
E09000027,Richmond upon Thames,E01003881,642,39,54,41,53,7,7,7,17,349,68
E09000027,Richmond upon Thames,E01003882,1076,76,80,66,72,10,2,2,6,687,75
E09000027,Richmond upon Thames,E01003883,1114,60,53,80,106,12,6,1,5,719,72
E09000027,Richmond upon Thames,E01003884,824,66,63,62,69,7,4,2,2,490,59
E09000027,Richmond upon Thames,E01003885,810,80,61,51,75,10,4,0,8,463,58
E09000027,Richmond upon Thames,E01003886,841,66,63,58,64,8,2,2,5,516,57
E09000027,Richmond upon Thames,E01003887,983,74,72,59,94,18,3,5,2,591,65
E09000027,Richmond upon Thames,E01003888,968,89,98,71,81,12,5,4,3,493,112
E09000027,Richmond upon Thames,E01003889,840,37,64,48,63,11,2,0,2,552,61
E09000027,Richmond upon Thames,E01003890,849,69,68,50,55,6,4,1,5,537,54
E09000027,Richmond upon Thames,E01003891,840,68,69,44,57,11,1,3,1,528,58
E09000027,Richmond upon Thames,E01003892,979,35,46,37,90,8,2,1,2,703,55
E09000027,Richmond upon Thames,E01003893,878,54,38,58,58,6,2,1,8,577,76
E09000027,Richmond upon Thames,E01003894,942,53,51,41,58,12,5,3,4,647,68
E09000027,Richmond upon Thames,E01003895,889,46,57,53,62,8,4,0,5,577,77
E09000027,Richmond upon Thames,E01003896,1084,77,72,77,89,15,1,3,4,646,100
E09000027,Richmond upon Thames,E01003897,1101,71,99,69,95,15,3,2,4,660,83
E09000027,Richmond upon Thames,E01003898,921,58,68,68,79,12,3,2,5,542,84
E09000027,Richmond upon Thames,E01003899,775,60,58,56,77,14,4,2,2,437,65
E09000027,Richmond upon Thames,E01003900,780,81,102,67,68,14,6,1,2,356,83
E09000027,Richmond upon Thames,E01003901,911,76,82,61,68,17,2,4,4,475,122
E09000027,Richmond upon Thames,E01003902,695,52,74,58,69,13,0,3,4,350,72
E09000027,Richmond upon Thames,E01003903,757,41,119,72,57,11,4,1,3,339,110
E09000027,Richmond upon Thames,E01003904,818,68,62,44,58,10,2,3,3,490,78
E09000027,Richmond upon Thames,E01003905,679,49,83,55,65,5,6,2,2,333,79
E09000027,Richmond upon Thames,E01003906,875,71,96,80,79,5,5,4,4,410,121
E09000027,Richmond upon Thames,E01003907,755,51,115,92,56,6,3,2,3,313,114
E09000027,Richmond upon Thames,E01003908,905,58,130,83,68,15,4,0,3,409,135
E09000027,Richmond upon Thames,E01003909,775,69,87,77,61,15,2,0,2,361,101
E09000027,Richmond upon Thames,E01003910,810,61,91,71,67,7,7,2,4,418,82
E09000027,Richmond upon Thames,E01033570,1006,27,66,84,61,7,5,6,7,669,74
E09000027,Richmond upon Thames,E01033571,700,45,55,75,51,4,0,1,2,413,54
E09000028,Southwark,E01003911,1020,124,161,183,51,5,2,0,17,338,139
E09000028,Southwark,E01003912,696,97,122,141,56,5,3,2,13,138,119
E09000028,Southwark,E01003913,1233,130,136,182,33,8,3,2,11,632,96
E09000028,Southwark,E01003914,1126,73,103,156,34,6,5,3,5,648,93
E09000028,Southwark,E01003915,1078,87,147,181,68,5,6,9,12,435,128
E09000028,Southwark,E01003916,1364,103,223,211,68,10,2,6,10,560,171
E09000028,Southwark,E01003917,1050,86,146,148,49,7,2,4,6,508,94
E09000028,Southwark,E01003918,746,60,118,121,43,7,2,2,4,302,87
E09000028,Southwark,E01003919,891,61,125,108,30,5,0,1,5,469,87
E09000028,Southwark,E01003920,1064,122,195,182,54,8,8,1,11,349,134
E09000028,Southwark,E01003921,1185,100,185,178,40,9,3,7,6,554,103
E09000028,Southwark,E01003922,1173,166,171,175,46,9,8,6,10,425,157
E09000028,Southwark,E01003923,939,70,187,83,26,6,6,6,13,429,113
E09000028,Southwark,E01003924,979,88,258,166,56,8,6,8,11,225,153
E09000028,Southwark,E01003925,1082,92,196,154,44,7,1,3,14,446,125
E09000028,Southwark,E01003926,691,45,149,97,30,6,3,7,6,252,96
E09000028,Southwark,E01003929,1268,118,143,65,30,4,3,1,3,819,82
E09000028,Southwark,E01003930,891,84,110,58,21,7,5,3,18,514,71
E09000028,Southwark,E01003932,779,89,132,69,23,5,3,2,6,354,96
E09000028,Southwark,E01003933,1315,100,176,82,25,11,8,6,11,804,92
E09000028,Southwark,E01003934,1163,132,91,55,15,7,2,2,5,777,77
E09000028,Southwark,E01003935,500,72,54,34,23,4,2,0,6,241,64
E09000028,Southwark,E01003936,947,89,100,34,24,1,1,4,4,659,31
E09000028,Southwark,E01003937,989,97,139,83,31,4,1,5,8,546,75
E09000028,Southwark,E01003938,885,119,156,93,36,8,3,2,7,370,91
E09000028,Southwark,E01003939,1125,146,146,68,30,1,12,2,4,628,88
E09000028,Southwark,E01003940,769,86,159,106,41,4,1,3,1,258,110
E09000028,Southwark,E01003941,1287,112,183,84,26,7,4,1,5,773,92
E09000028,Southwark,E01003942,751,110,136,77,24,5,6,2,3,296,92
E09000028,Southwark,E01003943,778,121,151,84,51,3,2,1,13,269,83
E09000028,Southwark,E01003945,926,24,92,124,56,6,1,2,7,537,77
E09000028,Southwark,E01003946,904,48,78,145,65,6,2,4,6,457,93
E09000028,Southwark,E01003947,635,35,76,139,45,15,0,0,5,187,133
E09000028,Southwark,E01003948,1001,43,53,120,81,5,1,0,6,590,102
E09000028,Southwark,E01003949,1073,46,107,149,54,8,4,3,5,596,101
E09000028,Southwark,E01003950,951,50,123,219,59,10,5,3,7,364,111
E09000028,Southwark,E01003951,651,26,42,95,26,6,1,3,3,385,64
E09000028,Southwark,E01003952,998,70,49,130,28,10,1,2,4,625,79
E09000028,Southwark,E01003953,1320,125,68,161,41,7,2,0,1,822,93
E09000028,Southwark,E01003954,936,71,58,109,33,4,1,1,1,605,53
E09000028,Southwark,E01003955,1087,56,109,142,37,6,1,0,1,661,74
E09000028,Southwark,E01003956,1072,58,76,162,34,4,3,6,5,656,68
E09000028,Southwark,E01003957,1044,61,67,131,38,3,3,0,5,654,82
E09000028,Southwark,E01003958,1011,60,89,142,35,7,1,3,4,581,89
E09000028,Southwark,E01003960,1014,83,194,85,31,2,0,2,2,516,99
E09000028,Southwark,E01003961,902,112,210,134,42,8,1,3,13,235,144
E09000028,Southwark,E01003963,785,99,176,111,40,9,7,6,7,205,125
E09000028,Southwark,E01003966,1100,126,243,164,54,11,2,10,13,297,180
E09000028,Southwark,E01003969,1502,95,306,179,61,13,6,7,15,662,158
E09000028,Southwark,E01003971,577,57,114,88,20,1,2,2,3,208,82
E09000028,Southwark,E01003972,756,66,145,106,27,12,1,3,6,296,94
E09000028,Southwark,E01003973,897,92,193,114,37,4,3,7,8,313,126
E09000028,Southwark,E01003975,886,131,141,90,39,5,2,4,10,362,102
E09000028,Southwark,E01003976,1411,129,197,89,32,15,6,9,15,801,118
E09000028,Southwark,E01003977,963,92,156,132,36,5,4,2,8,409,119
E09000028,Southwark,E01003979,1084,98,139,104,55,5,1,2,6,576,98
E09000028,Southwark,E01003980,990,112,210,121,45,10,0,5,6,354,127
E09000028,Southwark,E01003981,738,98,116,48,27,3,3,0,7,379,57
E09000028,Southwark,E01003983,787,67,196,126,55,12,3,5,6,180,137
E09000028,Southwark,E01003984,1311,64,214,220,71,12,10,0,6,576,138
E09000028,Southwark,E01003986,716,56,131,112,45,8,0,3,9,245,107
E09000028,Southwark,E01003987,874,88,147,132,41,8,1,5,7,301,144
E09000028,Southwark,E01003988,936,62,170,184,78,7,4,4,18,251,158
E09000028,Southwark,E01003989,1161,86,248,172,70,12,6,7,17,385,158
E09000028,Southwark,E01003990,1109,75,264,215,63,10,6,2,5,295,174
E09000028,Southwark,E01003991,550,44,129,65,23,5,0,4,9,186,85
E09000028,Southwark,E01003992,681,69,151,72,38,4,4,5,9,231,98
E09000028,Southwark,E01003993,965,84,242,131,61,12,5,3,18,260,149
E09000028,Southwark,E01003994,1073,102,180,92,35,5,4,3,7,535,110
E09000028,Southwark,E01003995,682,68,127,53,34,11,3,1,5,293,87
E09000028,Southwark,E01003997,679,50,94,62,30,2,4,1,7,340,89
E09000028,Southwark,E01003998,817,55,126,58,36,2,0,1,7,454,78
E09000028,Southwark,E01003999,780,52,188,84,36,7,0,5,4,330,74
E09000028,Southwark,E01004000,1050,51,112,180,66,11,4,4,3,517,102
E09000028,Southwark,E01004001,749,67,91,121,30,4,7,4,9,309,107
E09000028,Southwark,E01004002,904,32,79,118,53,7,5,0,1,536,73
E09000028,Southwark,E01004003,895,78,154,147,63,19,4,3,4,286,137
E09000028,Southwark,E01004004,1455,79,191,222,47,8,15,8,14,708,163
E09000028,Southwark,E01004005,1167,74,154,202,62,9,6,5,8,517,130
E09000028,Southwark,E01004006,998,60,141,151,34,7,3,2,4,508,88
E09000028,Southwark,E01004007,664,75,124,120,41,6,3,4,18,180,93
E09000028,Southwark,E01004008,1015,94,163,193,63,18,4,8,8,309,155
E09000028,Southwark,E01004010,806,59,138,144,48,7,3,1,13,282,111
E09000028,Southwark,E01004011,1021,111,211,155,60,13,7,13,12,304,135
E09000028,Southwark,E01004012,1236,110,232,189,48,10,6,5,12,446,178
